customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,AverageMonthlySpend
0743-HRVFF,0,0,1,1,51,0,1,-0.2862176939475388,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,0.01
4006-HKYHO,1,0,0,0,63,1,1,0.7291402731539627,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.02
3727-JEZTU,0,0,0,0,1,1,0,-1.474402549066317,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.0
8143-ETQTI,0,0,1,1,23,1,1,-1.499329504068809,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.04
6689-KXGBO,0,0,0,0,1,1,0,-0.4723389579661446,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.99
9667-TKTVZ,0,0,0,0,2,1,1,-0.346042385953519,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.48
3657-COGMW,0,1,0,0,52,1,0,1.440389389225063,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,0.03
8570-KLJYJ,0,0,0,0,36,1,0,-0.3427187919531868,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,-0.0
7754-IXRMC,0,0,0,0,1,1,0,-0.6451658459834212,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.99
9473-CBZOP,0,0,0,0,28,1,0,-0.1914952649380697,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,-0.01
2969-WGHQO,0,0,1,1,7,1,0,0.1558203080966502,0,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,-0.11
6615-NGGZJ,1,0,0,0,14,1,1,1.189458042199979,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,-0.03
4334-HOWRP,1,1,1,0,72,0,1,0.006258578081699,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.01
4255-DDUOU,0,0,1,1,1,1,1,-1.471078955065984,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.0
5863-OOKCL,0,0,0,0,10,1,0,-1.525918256071467,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-0.09
1686-STUHN,1,0,0,0,42,1,0,-1.49434411306831,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,-0.02
1329-VHWNP,0,0,0,0,7,0,0,-1.319855428050867,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.13
2984-MIIZL,1,0,0,0,4,1,1,0.3336325871144252,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.22
0266-GMEAO,1,0,1,1,72,1,1,1.646452217245662,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.04
5590-YRFJT,0,0,1,0,20,0,1,-1.339796992052861,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.04
5574-NXZIU,1,0,0,0,63,1,0,1.476948923228718,0,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.03
0019-GFNTW,0,0,0,0,56,0,0,-0.6551366279844181,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0.0
4256-ZWTZI,0,0,0,1,5,1,1,-0.4573827849646494,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.18
8309-PPCED,0,0,1,0,72,1,1,1.518493848232871,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.03
4098-NAUKP,1,1,1,1,68,1,1,0.6610065961471517,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.02
5196-WPYOW,1,0,1,1,67,1,0,-0.1565975279345812,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0.01
4608-LCIMN,1,0,1,1,8,1,0,-0.6684310039857471,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.11
1485-YDHMM,1,0,1,1,52,1,1,0.9468356801757248,0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0.02
4054-CUMIA,0,0,1,1,18,1,1,-1.479387940066815,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-0.05
0603-TPMIB,0,0,1,1,59,1,0,-1.306561052049538,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.01
2525-GVKQU,0,0,0,0,60,1,0,-1.467755361065652,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.01
8161-QYMTT,1,0,0,0,7,1,1,0.9750862291785486,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,-0.1
9581-GVBXT,1,0,1,1,59,0,0,-0.9958050130184734,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,-0.0
5862-BRIXZ,1,0,0,0,46,0,1,-0.1333323699322554,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0.01
5404-GGUKR,1,0,0,0,5,1,1,-0.4457502059634865,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.18
3308-JSGML,1,1,1,0,59,0,1,-0.0236537679212913,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0.01
2126-GSEGL,0,0,1,0,70,1,1,0.6659919871476498,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.02
3677-TNKIO,0,0,0,0,14,1,1,0.2073360151017999,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.04
0440-QEXBZ,0,0,0,0,44,1,1,-0.4856333339674735,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.0
2434-EEVDB,0,0,1,0,64,1,1,0.9917041991802098,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,0.03
6762-QVYJO,0,0,1,1,58,0,0,-0.1665683099355778,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,0.01
6199-IWKGC,0,1,1,0,46,1,0,1.179487260198982,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,0.02
2675-DHUTR,1,1,1,0,58,1,1,1.134618741194497,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.03
8152-VETUR,0,0,1,0,72,1,1,1.09473561319051,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,0.03
9667-EQRXU,0,1,0,0,30,0,1,-0.8130073430001998,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,-0.02
7446-YPODE,1,1,0,0,11,1,0,-0.1499503399339166,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.07
9522-BNTHX,0,1,0,0,34,0,1,-0.2828940999472064,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,-0.01
4676-WLUHT,1,0,0,0,54,0,0,-0.6169152969805971,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,0.0
3329-WDIOK,0,0,0,0,3,0,1,-0.4706771609659783,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,-0.31
7980-MHFLQ,0,0,1,1,72,1,0,-1.324840819051366,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.0
2873-ZLIWT,0,0,1,1,40,1,1,0.6676537841478158,1,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.01
3415-TAILE,0,0,1,1,2,1,0,0.0311855330841909,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,-0.47
0757-WCUUZ,1,0,1,1,54,1,0,-0.0469189259236169,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,0.01
1629-DQQVB,0,0,0,0,14,1,0,-0.4872951309676395,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.05
1915-IOFGU,0,0,0,0,1,1,0,0.1907180451001387,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.98
3045-XETSH,0,0,0,0,10,1,1,1.00001318418104,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,-0.06
0374-AACSZ,0,0,0,0,1,1,0,-0.4856333339674735,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.99
7239-HZZCX,1,0,0,0,1,1,0,-1.496005910068476,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.0
4872-VXRIL,1,0,0,0,56,1,1,-0.0037122039192975,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.01
9140-CZQZZ,0,0,1,0,68,1,1,0.4931650991303729,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,0.02
3423-HHXAO,0,0,1,1,14,1,1,-1.504314895069307,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.06
9938-TKDGL,1,0,1,1,68,1,1,1.156222102196656,0,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,0.03
0531-ZZJWQ,1,1,1,0,55,1,1,0.3070438351117673,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.01
6537-QLGEX,0,0,0,0,16,0,1,-0.8595376590048512,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.04
2688-BHGOG,1,1,0,0,9,1,1,0.4915033021302069,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.08
7683-CBDKJ,1,0,1,1,14,1,1,0.0228765480833603,1,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.04
0946-CLJTI,1,1,1,0,58,1,1,1.127971553193832,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.03
3160-TYXLT,1,0,0,0,53,0,1,-0.613591702980265,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
1325-USMEC,1,0,1,0,70,1,1,1.149574914195991,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,0.03
0916-QOFDP,0,1,1,1,14,1,1,1.031587327184197,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,-0.03
0628-CNQRM,1,0,1,1,22,1,1,0.0910102250901712,1,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,-0.01
5606-AMZBO,0,0,1,0,10,1,1,0.4449729861255557,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.07
6199-IPCAO,0,0,1,1,29,1,0,-1.284957691047379,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.02
7665-TOALD,0,0,0,0,1,1,1,0.1608056990971483,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.98
0112-QWPNC,1,0,1,0,49,1,0,0.6510358141461546,1,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,0.02
0324-BRPCJ,0,1,1,0,68,1,1,1.177825463198816,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.03
2777-PHDEI,0,0,0,0,1,1,0,0.4416493921252231,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.97
5640-CAXOA,0,0,0,0,30,0,1,-0.8113455460000336,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,-0.02
2235-EZAIK,0,0,1,0,72,1,0,0.4798707231290442,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0.02
3847-BAERP,0,0,0,0,10,1,1,-1.457784579064656,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-0.09
1196-AMORA,1,0,0,0,7,1,0,0.2937494591104381,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.11
4282-YMKNA,0,0,0,0,9,1,1,0.3319707901142591,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.08
1453-RZFON,0,0,0,1,1,1,0,-0.4939423189683042,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.99
8263-OKETD,0,0,0,0,20,1,1,0.1375405410948229,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,-0.02
0670-KDOMA,0,0,0,0,1,1,1,-1.479387940066815,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.0
2476-YGEFM,0,0,0,0,29,1,1,0.3735157151184122,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.0
8687-BAFGU,1,0,0,0,1,1,0,0.3070438351117673,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.98
0641-EVBOJ,1,0,0,0,3,1,1,0.5829021371393436,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.3
0829-XXPLX,0,0,0,0,20,1,1,0.8188773111629334,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,-0.01
9974-JFBHQ,1,0,0,1,64,1,1,1.142927726195327,0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,0.03
5356-RHIPP,1,0,0,0,1,1,1,-1.481049737066981,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.0
6624-JDRDS,0,0,0,0,6,0,0,-1.173617292036248,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.16
0608-JDVEC,1,0,1,0,50,1,0,-1.49434411306831,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,-0.01
9780-FKVVF,1,0,0,0,6,1,1,-0.1865098739375713,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.14
1919-RTPQD,1,0,1,1,7,1,0,-0.6651074099854147,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.12
5214-NLTIT,1,0,1,1,72,1,1,0.8654076271675846,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,0.03
3345-PBBFH,1,0,1,0,8,1,1,-0.5055748979694671,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.1
5055-BRMNE,0,0,1,1,67,1,0,1.393859073220412,0,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,0.03
9189-JWSHV,0,1,1,0,24,1,1,0.9568064621767214,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,-0.0
2190-PHBHR,0,0,1,0,72,1,1,0.9867188081797118,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,0.03
2650-GYRYL,1,0,1,1,33,1,1,-1.505976692069473,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,-0.02
0746-JTRFU,1,0,0,0,2,0,1,-1.319855428050867,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.49
5208-FVQKB,1,0,1,0,70,1,0,0.1059663980916665,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,0.02
7184-LRUUR,0,0,0,0,22,1,0,0.0162293600826957,0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,-0.02
6627-CFOSN,0,0,0,0,59,1,1,1.152898508196324,0,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,0.02
3982-JGSFD,1,0,0,0,36,1,1,-1.476064346066483,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,-0.02
1574-DYCWE,0,0,1,1,51,1,0,-1.489358722067812,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.01
7247-XOZPB,1,0,1,0,53,1,0,0.4200460311230638,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,0.02
2466-FCCPT,0,0,1,1,20,1,0,-1.497667707068642,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,-0.04
6211-WWLTF,1,0,1,0,63,1,0,1.161207493197155,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,0.03
4826-TZEVA,0,0,0,0,40,1,0,0.3336325871144252,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.01
6016-NXBNJ,1,0,0,0,35,1,1,-1.51594747407047,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.02
9138-EFSMO,1,0,1,1,26,1,0,0.4715617381282136,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-0.0
0576-WNXXC,1,1,1,0,27,1,1,1.023278342183366,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,0.0
4632-XJMEX,1,0,0,1,53,1,0,-0.0635368959252781,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,0.01
8910-LEDAG,1,1,1,0,34,1,0,0.2256157821036271,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
3452-GWUIN,0,1,1,0,19,1,1,1.003336778181373,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,-0.01
2716-GFZOR,1,0,1,0,43,1,1,0.7091987091519689,0,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,0.01
3724-UCSHY,1,0,1,1,6,1,0,-1.502653098069141,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-0.16
8626-XHBIE,1,0,0,1,56,1,1,-1.328164413051698,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.01
4628-CTTLA,1,0,0,0,57,0,1,-0.8462432830035223,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.0
3192-LNKRK,1,0,1,1,34,1,1,0.641065032145158,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.01
4439-YRNVD,0,0,0,0,10,0,0,-0.9476129000136556,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.08
2876-VBBBL,0,0,0,0,1,1,1,-1.479387940066815,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.0
6834-NXDCA,0,0,0,0,13,0,1,-1.358076759054688,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.07
2208-UGTGR,1,0,0,0,56,1,0,1.1246479591935,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.03
3005-TYFRD,0,0,1,0,55,1,1,1.292489456210278,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,0.03
8670-MEFCP,0,0,1,1,36,1,1,0.935203101174562,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.01
3079-BCHLN,1,0,1,0,47,1,0,-1.491020519067978,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,-0.01
7777-UNYHB,0,0,1,1,12,1,1,-1.484373331067314,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,-0.08
5597-GLBUC,0,0,0,0,1,1,1,0.6875953481498096,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,-0.97
7278-CKDNC,1,1,0,0,24,1,1,0.5230774451333633,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.0
2748-MYRVK,0,0,0,0,63,1,0,1.167854681197819,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,0.03
8450-UYIBU,0,1,0,0,35,0,1,-0.8279635160016948,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,-0.01
2969-VAPYH,0,0,0,0,67,1,0,-0.141641354933086,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,0.01
4822-YCXMX,1,0,0,0,25,1,1,0.6659919871476498,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.0
7181-OQCUT,1,0,0,0,21,1,0,1.299136644210943,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,-0.0
8474-UMLNT,0,0,0,0,13,1,0,0.1009810070911679,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.05
9821-POOTN,1,0,1,0,35,1,1,0.3469269631157543,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0
3836-FZSDJ,1,1,1,0,71,1,0,-1.326502616051532,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-0.0
9142-XMYJH,0,0,0,0,29,1,0,-1.509300286069805,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,-0.03
6559-ILWKJ,1,0,1,0,71,0,0,-0.5122220859701314,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,0.01
0187-QSXOE,1,1,1,0,7,1,1,0.8055829351616043,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,-0.11
7733-UDMTP,0,1,0,0,57,0,1,-0.3244390249513595,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.01
2649-HWLYB,1,0,1,0,65,1,0,0.3785011061189107,0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,0.02
5214-CHIWJ,1,0,0,0,27,1,0,-1.477726143066649,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.03
4229-CZMLL,1,0,0,0,6,1,1,0.3369561811147577,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.13
6904-JLBGY,0,1,0,0,72,1,1,1.747821834255796,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.04
2465-BLLEU,1,0,0,0,1,1,1,-1.496005910068476,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.0
1685-VAYJF,1,0,0,0,11,1,0,-0.6501512369839195,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.07
8874-EJNSR,1,0,1,1,39,1,0,-1.314870037050369,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.01
6917-YACBP,0,1,0,0,59,1,1,0.830509890164096,0,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.02
5049-MUBWG,1,0,0,0,26,1,0,0.3402797751150897,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,-0.01
4223-WOZCM,1,1,0,0,2,1,0,-0.4922805219681379,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,-0.48
0769-MURVM,0,0,1,1,72,0,0,0.0311855330841909,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.01
9253-VIFJQ,1,0,1,0,65,1,0,0.076054052088676,0,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,0.01
7030-FZTFM,1,0,1,1,72,1,0,1.533450021234366,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.03
9741-YLNTD,1,0,0,0,6,1,1,0.7706851981581158,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.13
5917-RYRMG,1,1,0,0,32,1,0,-1.49434411306831,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,-0.02
5120-ZBLAI,0,0,1,0,50,1,0,0.3635449331174155,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,0.01
1194-BHJYC,1,0,1,0,61,0,1,-0.0868020539276039,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,0.01
3663-MITLP,0,0,0,0,15,1,1,1.212723200202305,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,-0.02
0906-QVPMS,1,0,1,0,72,1,0,1.674702766248487,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.04
9025-ZRPVR,1,0,0,0,9,1,1,-1.522594662071134,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-0.1
1905-OEILC,0,0,0,0,1,1,0,-1.504314895069307,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.0
7858-GTZSP,0,0,0,0,12,1,1,0.7241548821534641,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.04
3285-UCQVC,0,0,0,0,37,0,0,-1.201867841039072,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.02
6248-BSHKG,1,0,1,1,61,1,0,-1.474402549066317,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.01
4685-TFLLS,1,0,1,1,18,1,0,-1.49434411306831,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,-0.05
